949.77,0.57088
950.01,0.59212
950.25,0.57462
950.49,0.58292
950.73,0.57305
950.97,0.5743
951.21,0.5666
951.44,0.57794
951.68,0.5996
951.92,0.57311
952.16,0.57004
952.4,0.56284
952.64,0.56245
952.88,0.56208
953.12,0.57849
953.36,0.56292
953.6,0.55825
953.84,0.54389
954.07,0.56424
954.31,0.56897
954.55,0.55453
954.79,0.5494
955.03,0.55339
955.27,0.57074
955.51,0.54629
955.75,0.55921
955.99,0.5598
956.23,0.57014
956.47,0.54635
956.7,0.55449
956.94,0.5459
957.18,0.54148
957.42,0.53755
957.66,0.54158
957.9,0.52572
958.14,0.51871
958.38,0.53073
958.62,0.51372
958.86,0.50592
959.1,0.51711
959.34,0.50338
959.57,0.517
959.81,0.49209
960.05,0.50178
960.29,0.49047
960.53,0.48029
960.77,0.4816
961.01,0.47447
961.25,0.48105
961.49,0.46856
961.73,0.46321
961.97,0.43962
962.21,0.43427
962.45,0.42153
962.68,0.4261
962.92,0.4239
963.16,0.40537
963.4,0.39937
963.64,0.39476
963.88,0.38061
964.12,0.36824
964.36,0.36302
964.6,0.35892
964.84,0.3435
965.08,0.33881
965.32,0.3339
965.56,0.31465
965.8,0.30064
966.03,0.29487
966.27,0.28376
966.51,0.28188
966.75,0.27432
966.99,0.27022
967.23,0.24897
967.47,0.2437
967.71,0.23189
967.95,0.22501
968.19,0.22098
968.43,0.22195
968.67,0.21027
968.91,0.1989
969.15,0.19154
969.39,0.17743
969.62,0.17483
969.86,0.17008
970.1,0.16644
970.34,0.14588
970.58,0.14275
970.82,0.14335
971.06,0.13422
971.3,0.12356
971.54,0.13698
971.78,0.11596
972.02,0.11816
972.26,0.11268
972.5,0.10974
972.74,0.10696
972.98,0.10495
973.22,0.092035
973.45,0.09617
973.69,0.091915
973.93,0.086542
974.17,0.085819
974.41,0.084963
974.65,0.067299
974.89,0.069182
975.13,0.064664
975.37,0.060506
975.61,0.055131
975.85,0.062223
976.09,0.04786
976.33,0.05614
976.57,0.047085
976.81,0.052155
977.05,0.056099
977.29,0.060252
977.53,0.060099
977.77,0.062517
978,0.044141
978.24,0.044943
978.48,0.036062
978.72,0.040419
978.96,0.032102
979.2,0.039937
979.44,0.039238
979.68,0.032047
979.92,0.022976
980.16,0.027397
980.4,0.035114
980.64,0.028867
980.88,0.024085
981.12,0.039122
981.36,0.030985
981.6,0.032
981.84,0.025798
982.08,0.029999
982.32,0.027215
982.56,0.03308
982.8,0.024283
983.04,0.024762
983.27,0.017598
983.51,0.0198
983.75,0.0091603
983.99,0.021868
984.23,0.012067
984.47,0.014747
984.71,0.020455
984.95,0.015362
985.19,0.010311
985.43,0.01743
985.67,0.0075723
985.91,0.01225
986.15,0.015514
986.39,0.015922
986.63,0.022614
986.87,0.01512
987.11,0.0090977
987.35,0.014373
987.59,0.0052971
987.83,0.011132
988.07,0.0039014
988.31,0.017883
988.55,0.0053195
988.79,0.0058687
989.03,0.006031
989.27,0.0026189
989.51,0.017341
989.74,0.012828
989.98,0.012011
990.22,0.021307
990.46,0.018893
990.7,0.0070334
990.94,0.010001
991.18,0.014532
991.42,0.00968
991.66,0.016057
991.9,0
992.14,0.0079612
992.38,0
992.62,0.013975
992.86,0
993.1,0.0094887
993.34,0.0064335
993.58,0.0051279
993.82,0.020663
994.06,0.0033071
994.3,0.0095264
994.54,0.020218
994.78,0.0087889
995.02,0.01181
995.26,0.031166
995.5,0
995.74,0.0034807
995.98,0.012512
996.22,0.0011008
996.46,0.0053384
996.7,0
996.94,0.0046478
997.18,0.0011134
997.42,0
997.66,0.015566
997.9,0
998.14,0
998.38,0.011276
998.62,0.0084786
998.86,0.014121
999.1,0.012585
999.34,0
999.58,0.018748
999.82,0.0069055
1000.1,0.019884
1000.3,0.0017145
1000.5,0
1000.8,0.00032292
1001,0
1001.3,0
1001.5,0.0052762
1001.7,0.0074739
1002,0.0028527
1002.2,0
1002.5,0.018901
1002.7,0.0006986
1002.9,0
1003.2,0.009008
1003.4,0.0087685
1003.7,0.017787
1003.9,0.0049225
1004.1,0.0058252
1004.4,0.0073478
1004.6,0
1004.9,0.0064172
