wl (nm),eff
768.4949951,0.035827112
768.7294922,0.041535143
768.9639893,0.026242568
769.1985474,0.030089597
769.4330444,0.024637826
769.6675415,0.026224449
769.9020996,0.026127867
770.1366577,0.028546401
770.3712158,0.023589963
770.6057739,0.024705088
770.840332,0.026824523
771.0748901,0.027367365
771.3095093,0.025787626
771.5440674,0.022348584
771.7786865,0.023337365
772.0133057,0.0211491
772.2479248,0.017706356
772.4825439,0.023446641
772.7171631,0.019016928
772.9517822,0.026025109
773.1864624,0.022334481
773.4210815,0.021120455
773.6557617,0.022803563
773.8903809,0.024538342
774.125061,0.011411312
774.3597412,0.019116787
774.5944214,0.016879722
774.8291626,0.017330067
775.0638428,0.012281934
775.2985229,0.017733679
775.5332642,0.017378676
775.7680054,0.020425092
776.0027466,0.014900576
776.2374878,0.017027131
776.472229,0.014153966
776.7069702,0.012493991
776.9417114,0.008447748
777.1765137,0.010226475
777.4112549,0.010773696
777.6460571,0.013450248
777.8808594,0.007416301
778.1156616,0.012208445
778.3504639,0.006305522
778.5852661,0.008489334
778.8200684,0.01195185
779.0549316,0.009112679
779.2897339,0.006086907
779.5245972,0.009776507
779.7593994,0.009732616
779.9942627,0.009028123
780.229126,0.009584865
780.4639893,0.010848141
780.6989136,0.001360013
780.9337769,0.003591811
781.1687012,0.0038371
781.4035645,0.005721308
781.6384888,-0.002582528
781.8734131,0.001104449
782.1083374,0.000280793
782.3432617,0.01053104
782.578186,0.00480598
782.8131104,0.000844566
783.0480957,0.005192728
783.28302,0.004729557
783.5180054,0.00355222
783.7529907,0.000401456
783.9879761,0.009108822
784.2229614,0.009774875
784.4579468,0.001001222
784.6929321,0.010663687
784.9279175,0.007697658
785.1629639,0.009900791
785.3980103,0.005173152
785.6329956,0.008968375
785.868042,0.007903043
786.1030884,0.004456033
786.3381348,0.004512662
786.5731812,0.003541083
786.8082886,0.003643007
787.043335,0.009780866
787.2784424,0.001125995
787.5134888,0.006645242
787.7485962,0.009957769
787.9837036,0.007845137
788.218811,0.004418596
788.4539185,0.00333757
788.6890869,0.004145542
788.9241943,0.008548802
789.1593018,0.001711368
789.3944702,0.000651798
789.6296387,0.002482533
789.8648071,0.005985432
790.0999756,4.54957E-05
790.335144,-0.000381711
790.5703125,0.004417833
790.805481,0.004636064
791.0407104,0.00114949
791.2758789,0.00403793
791.5111084,0.005740039
791.7463379,0.004617474
791.9815674,0.002717041
792.2167969,0.004022165
792.4520264,0.001697726
792.6872559,0.005478767
792.9224854,0.007575823
793.1577759,-0.000775121
793.3930054,0.009937309
793.6282959,0.006441097
793.8635864,0.003057463
794.098877,0.001002631
794.3341675,0.005592529
794.569458,0.010559061
794.8047485,0.00647505
795.0401001,0.012745421
795.2753906,0.008585594
795.5107422,0.016244607
795.7460938,0.010147701
795.9813843,0.016010243
796.2167358,0.017155719
796.4521484,0.021210712
796.6875,0.02071742
796.9228516,0.026898734
797.1582642,0.022307695
797.3936157,0.024062402
797.6290283,0.016113683
797.8644409,0.020757383
798.0997925,0.029998047
798.3352051,0.027338318
798.5706787,0.023087996
798.8060913,0.031878086
799.0415039,0.02696875
799.2769775,0.0281198
799.5123901,0.030838196
799.7478638,0.033237873
799.9833374,0.038581997
800.218811,0.038516446
800.4542847,0.036815291
800.6897583,0.036824788
800.9252319,0.041869817
801.1607056,0.043995749
801.3962402,0.042340435
801.6317139,0.039047473
801.8672485,0.044052996
802.1027832,0.043128653
802.3383179,0.040391024
802.5738525,0.04249774
802.8093872,0.043296483
803.0449219,0.050253252
803.2805176,0.049025321
803.5160522,0.048459041
803.7516479,0.048251266
803.9872437,0.048710767
804.2228394,0.045372629
804.4584351,0.05509465
804.6940308,0.053906966
804.9296265,0.049018581
805.1652222,0.048349408
805.4008179,0.046406446
805.6364746,0.084158535
805.8721313,0.051737868
806.1077271,0.050334527
806.3433838,0.046218079
806.5790405,0.051067054
806.8146973,0.041345174
807.050354,0.040223942
807.2860718,0.035854182
807.5217285,0.044303421
807.7574463,0.043253244
807.993103,0.037358933
808.2288208,0.036652667
808.4645386,0.03399245
808.7002563,0.028971896
808.9359741,0.034040465
809.1716919,0.031178917
809.4074097,0.029270534
809.6431885,0.031207781
809.8789063,0.025376165
810.1146851,0.027158439
810.3504639,0.024240989
810.5862427,0.021112647
810.8220215,0.022672887
811.0578003,0.022694201
811.2935791,0.01698568
811.5293579,0.020752452
811.7651978,0.012180755
812.0009766,0.01599771
812.2368164,0.019264404
812.4726563,0.018071462
812.7084351,0.017045343
812.9442749,0.010951261
813.1801147,0.019232672
813.4160156,0.009940633
813.6518555,0.007417772
813.8876953,0.007967321
814.1235962,0.004832271
814.359436,0.003522398
814.5953369,0.003199909
814.8312378,0.004413185
815.0671387,0.012598819
815.3030396,0.000924113
815.5389404,0.003555964
815.7748413,0.007166467
816.0108032,0.005530121
816.2467041,0.004490185
816.482666,0.010742967
816.7186279,0.006774183
816.9545898,0.005754758
817.1904907,0.006057068
817.4264526,0.00506646
817.6624756,0.006091856
817.8984375,0.010835844
818.1343994,0.007674334
818.3704224,0.006294396
818.6063843,0.011615218
818.8424072,0.004708429
819.0784302,0.004585334
819.3144531,0.00556879
819.5504761,0.006570282
819.786499,0.01326579
820.022522,0.006239259
820.2585449,0.004840586
820.4946289,0.003374255
820.7306519,0.00488048
820.9667358,0.004632253
821.2028198,0.006888381
821.4389038,0.005419203
821.6749878,0.007286459
821.9110718,-0.00147195
822.1471558,0.010502007
822.3832397,0.010162775
822.6193848,0.008009259
822.8554688,0.007903793
823.0916138,0.007570611
823.3277588,0.003901772
823.5639038,0.009322905
823.8000488,0.003386414
824.0361938,0.004486593
824.2723389,0.003051706
824.5084839,0.011203354
824.7446289,0.007928558
824.980835,0.004987561
825.217041,0.010216066
825.453186,0.013273325
825.6893921,0.009382603
825.9255981,0.00675446
826.1618042,0.008518903
826.3980103,0.018540923
826.6342163,0.014379001
826.8704834,0.005404192
827.1066895,0.012642359
827.3429565,0.016711316
827.5791626,0.011653589
827.8154297,0.008652288
828.0516968,0.008142129
828.2879639,0.019494525
828.524231,0.016304187
828.760498,0.01519624
828.9968262,0.014691316
829.2330933,0.019485835
829.4693604,0.017103468
829.7056885,0.022391421
829.9420166,0.024609961
830.1783447,0.017347729
830.4146118,0.022968981
830.651001,0.020440536
830.8873291,0.026384695
831.1236572,0.021454152
831.3599854,0.026663886
831.5963745,0.021279795
831.8327026,0.019859012
832.0690918,0.02438306
832.305481,0.023871104
832.5418701,0.019722249
832.7781982,0.027435248
833.0146484,0.025936707
833.2510376,0.027477033
833.4874268,0.017637752
833.7238159,0.021969097
833.9602661,0.018966818
834.1967163,0.01981001
834.4331055,0.021734896
834.6695557,0.009206881
834.9060059,0.017085044
835.1424561,0.013119208
835.3789063,0.01771596
835.6153564,0.008365267
835.8518677,0.013462516
836.0883179,0.013206852
836.3248291,0.019358097
836.5612793,0.017675684
836.7977905,0.007374448
837.0343018,0.012874377
837.270813,0.01339274
837.5073242,0.01654937
837.7438354,0.014658284
837.9803467,0.01591889
838.2169189,0.01348672
838.4534302,0.014920334
838.6900024,0.0143496
838.9265137,0.010327747
839.1630859,0.015796077
839.3996582,0.006951334
839.6362305,0.049489284
839.8728027,0.00260927
840.109375,0.013599547
840.3459473,0.003734902
840.5825806,0.011358613
840.8191528,0.001635048
841.0557861,0.004424397
841.2923584,0.018382111
841.5289917,0.013208677
841.765625,0.012697535
842.0022583,0.010017657
842.2388916,0.009193585
842.4755249,0.019842327
842.7122192,0.011471392
842.9488525,0.012222896
843.1855469,0.013246163
843.4221802,0.011860981
843.6588745,0.009051596
843.8955688,0.015349189
844.1322632,0.020405246
844.3689575,0.010515139
844.6056519,0.009559406
844.8423462,0.013267645
845.0790405,0.015096124
845.3157959,0.017478219
845.5524902,0.007801969
845.7892456,0.056628744
846.0259399,0.019647748
846.2626953,0.017224104
846.4994507,0.01152683
846.7362061,0.017519118
846.9729614,0.010552808
847.2097778,0.024311692
847.4465332,0.009071921
847.6832886,0.005575628
847.920105,0.00893717
848.1568604,0.03125888
848.3936768,0.007483069
848.6304932,0.011775712
848.8673096,0.009085632
849.104126,0.014158941
849.3409424,0.010040874
849.5777588,0.01491727
849.8145752,0.015040018
850.0514526,0.01770678
850.288269,0.009583699
850.5251465,0.018037807
850.7620239,0.013113267
850.9989014,0.014614885
851.2357178,0.010081097
851.4725952,0.016878117
851.7095337,0.022676893
851.9464111,0.019078357
852.1832886,0.019406033
852.420166,0.016477912
852.6571045,0.011448268
852.894043,0.015441399
853.1309204,0.023857294
853.3678589,0.017737167
853.6047974,0.015434805
853.8417358,0.012416162
854.0786743,0.019274589
854.3156128,0.025245931
854.5526123,0.024616867
854.7895508,0.022012632
855.0264893,0.019474031
855.2634888,0.025270188
855.5004883,0.023990322
855.7374268,0.0256831
855.9744263,0.02288249
856.2114258,0.024017575
856.4484253,0.026423863
856.6854858,0.015960934
856.9224854,0.013316082
857.1594849,0.025618714
857.3965454,0.022137687
857.6335449,0.009616643
857.8706055,0.020526857
858.107666,0.024002776
858.3446655,0.016807824
858.5817261,0.021457339
858.8187866,0.018388351
859.0559082,0.031227446
859.2929688,0.020349494
859.5300293,0.017443313
859.7671509,0.023929228
860.0042114,0.029101976
860.241333,0.022862551
860.4783936,0.024934815
860.7155151,0.016882266
860.9526367,0.024287475
861.1897583,0.02269982
861.4268799,0.030669236
861.6640625,0.02081935
861.9011841,0.02380716
862.1383057,0.026752096
862.3754883,0.025926648
862.6126099,0.020348658
862.8497925,0.039639189
863.0869751,0.02749992
863.3241577,0.029788872
863.5613403,0.027022462
863.7985229,0.034308887
864.0357056,0.039047028
864.2728882,0.040207879
864.5100708,0.034049562
864.7473145,0.037430881
864.9844971,0.027463305
865.2217407,0.034466389
865.4589844,0.039769901
865.696228,0.035594121
865.9334717,0.036479759
866.1707153,0.039891891
866.407959,0.038623974
866.6452026,0.035521089
866.8824463,0.030514795
867.119751,0.039855392
867.3569946,0.03400759
867.5942993,0.037890981
867.831543,0.036083434
868.0688477,0.036982328
868.3061523,0.034000483
868.543457,0.04038243
868.7807617,0.038093184
869.0180664,0.043067208
869.2553711,0.036452771
869.4927368,0.02769949
869.7300415,0.034477372
869.9674072,0.025284867
870.2047119,0.035922036
870.4420776,0.024647682
870.6794434,0.0285278
870.9168091,0.030862376
871.1541748,0.016698931
871.3915405,0.033143508
871.6289063,0.020696533
871.866272,0.019663341
872.1036987,0.015568044
872.3410645,0.018986191
872.5784912,0.014791376
872.8158569,0.011331659
873.0532837,0.012622065
873.2907104,0.017848995
873.5281372,0.026028754
873.765564,0.007324977
874.0029907,0.007708163
874.2404175,0.010936561
874.4778442,0.009133479
874.715332,0.003013377
874.9527588,0.006807955
875.1902466,0.015423345
875.4276733,0.01399006
875.6651611,0.011289639
875.9026489,0.02022605
876.1401367,0.008780553
876.3776245,0.019338383
876.6151123,0.022324182
876.8526001,0.028011719
877.0901489,0.027382593
877.3276367,0.038689172
877.5651245,0.041491217
877.8026733,0.041118564
878.0402222,0.045684324
878.277771,0.053991315
878.5152588,0.061989036
878.7528076,0.069665142
878.9903564,0.05859045
879.2279053,0.063983835
879.4655151,0.073002819
879.703064,0.068591693
879.9406128,0.087994408
880.1782227,0.082497182
880.4157715,0.09092952
880.6533813,0.089460715
880.8909912,0.096009305
881.1286011,0.112413687
881.3662109,0.101204626
881.6038208,0.105065314
881.8414307,0.119180048
882.0790405,0.113243039
882.3166504,0.153082693
882.5543213,0.130904444
882.7919312,0.130200666
883.0296021,0.138267787
883.2672729,0.138993383
883.5048828,0.147499348
883.7425537,0.157501585
883.9802246,0.166770111
884.2178955,0.170398762
884.4555664,0.178283542
884.6932373,0.183123243
884.9309692,0.196489772
885.1686401,0.191360759
885.4063721,0.220062868
885.644043,0.220803097
885.8817749,0.234358454
886.1195068,0.235489586
886.3571777,0.241241028
886.5949097,0.25841435
886.8326416,0.268037688
887.0703735,0.264929595
887.3081665,0.285115982
887.5458984,0.300939784
887.7836304,0.309473983
888.0214233,0.317936699
888.2591553,0.327817098
888.4969482,0.330467736
888.7347412,0.354767839
888.9724731,0.35018197
889.2102661,0.374820984
889.4480591,0.384651992
889.6858521,0.389291389
889.923645,0.404825367
890.161499,0.405139256
890.399292,0.423839145
890.637085,0.416241308
890.874939,0.416169182
891.112793,0.42798724
891.3505859,0.437813971
891.5884399,0.435845646
891.8262939,0.426478681
892.0641479,0.442641614
892.302002,0.429821768
892.539856,0.436765487
892.77771,0.435786567
893.015564,0.433212982
893.253479,0.430074145
893.491333,0.428533311
893.729248,0.431364449
893.9671631,0.43331348
894.2050171,0.430075154
894.4429321,0.406456179
894.6808472,0.413136703
894.9187622,0.399991485
895.1566772,0.410593037
895.3945923,0.403940666
895.6325073,0.412039963
895.8704834,0.393146776
896.1083984,0.409377107
896.3463745,0.404270686
896.5842896,0.4002744
896.8222656,0.397966283
897.0602417,0.406937768
897.2982178,0.410919555
897.5361938,0.401096778
897.7741699,0.397670094
898.012146,0.422212995
898.2501221,0.408996074
898.4880981,0.407220506
898.7261353,0.399410787
898.9641113,0.41270149
899.2021484,0.407182361
899.4401245,0.409870109
899.6781616,0.402500693
899.9161987,0.383178582
900.1542358,0.389874386
900.3922729,0.396997354
900.6303101,0.400390599
900.8683472,0.412205758
901.1063843,0.404300515
901.3444214,0.402939112
901.5825195,0.395113808
901.8205566,0.395145258
902.0586548,0.406893681
902.2966919,0.386938036
902.53479,0.368721882
902.7728882,0.378162579
903.0109863,0.36410177
903.2490845,0.352614254
903.4871826,0.349056858
903.7252808,0.333100543
903.9633789,0.326062148
904.2014771,0.304360116
904.4396362,0.305038449
904.6777344,0.284779955
904.9158936,0.26810836
905.1540527,0.254251788
905.3921509,0.247599154
905.6303101,0.245908478
905.8684692,0.233235488
906.1066284,0.231105284
906.3447876,0.24195871
906.5829468,0.219175084
906.821106,0.219092633
907.0593262,0.21752456
907.2974854,0.225132262
907.5357056,0.225156459
907.7738647,0.221281335
908.012085,0.213551153
908.2503052,0.205510805
908.4884644,0.205489908
908.7266846,0.214410499
908.9649048,0.198546969
909.203125,0.209509951
909.4414063,0.222247189
909.6796265,0.209659865
909.9178467,0.216123361
910.1560669,0.217303951
910.3943481,0.21927017
910.6326294,0.235020026
910.8708496,0.249438839
911.1091309,0.254887049
911.3474121,0.260276661
911.5856934,0.356007724
911.8239746,0.287523976
912.0622559,0.302458794
912.3005371,0.303514133
912.5388184,0.325257514
912.7770996,0.330974317
913.0154419,0.346154887
913.2537231,0.359496697
913.4920654,0.365185474
913.7303467,0.388961486
913.968689,0.401583731
914.2070313,0.41501977
914.4453735,0.429044866
914.6837158,0.454786251
914.9220581,0.454904761
915.1604004,0.480125781
915.3987427,0.495612503
915.637085,0.496416059
915.8754272,0.512831545
916.1138306,0.545366728
916.3521729,0.569430822
916.5905762,0.568304992
916.8289795,0.573010755
917.0673218,0.608382343
917.3057251,0.599736592
917.5441284,0.628530452
917.7825317,0.628860449
918.0209351,0.664646465
918.2593384,0.654058219
918.4978027,0.661201867
918.7362061,0.692379304
918.9746094,0.67301127
919.2130737,0.698880386
919.4514771,0.706181325
919.6899414,0.676660263
919.9284058,0.708952761
920.1668091,0.720146349
920.4052734,0.711108035
920.6437378,0.712721385
920.8822021,0.726803115
921.1206665,0.733315612
921.3591919,0.743938641
921.5976563,0.765392458
921.8361206,0.739203363
922.074646,0.740124383
922.3131104,0.750521523
922.5516357,0.755180394
922.7901001,0.776683697
923.0286255,0.766100188
923.2671509,0.774835725
923.5056763,0.775110511
923.7442017,0.766065977
923.9827271,0.779029455
924.2212524,0.770511036
924.4597778,0.764902215
924.6983032,0.791218267
924.9368896,0.795253556
925.175415,0.750007359
925.4140015,0.776400891
925.6525269,0.758664815
925.8911133,0.774983377
926.1296997,0.790583263
926.3682861,0.786064758
926.6068726,0.765300038
926.845459,0.762222727
927.0840454,0.780899213
927.3226318,0.825650441
927.5612183,0.822025212
927.7998047,0.867266824
928.0384521,0.853066682
928.2770386,0.869129621
928.515686,0.88571393
928.7542725,0.901138916
928.9929199,0.888970826
929.2315674,0.910792985
929.4701538,0.933423105
929.7088013,0.928119915
929.9474487,0.939057777
930.1860962,0.946549014
930.4248047,0.954336757
930.6634521,0.959587515
930.9020996,0.968029446
931.1407471,0.936932958
931.3794556,0.968711427
931.618103,0.966878364
931.8568115,0.984821825
932.09552,0.965768774
932.3341675,0.980351582
932.572876,0.982312225
932.8115845,0.98803721
933.050293,0.978941364
933.2890015,0.970130258
933.52771,0.936196434
933.7664795,0.951131271
934.005188,0.905849633
934.2438965,0.937521925
934.482666,0.94621163
934.7213745,0.916969326
934.960144,0.934843626
935.1988525,0.923657148
935.4376221,0.899744493
935.6763916,0.895293863
935.9151611,0.905034515
936.1539307,0.898019639
936.3927002,0.936124119
936.6314697,0.89192579
936.8702393,0.894328884
937.1090088,0.900116447
937.3478394,0.868014306
937.5866089,0.851703406
937.8253784,0.853383328
938.064209,0.841103814
938.3030396,0.819097468
938.5418091,0.81291031
938.7806396,0.782544321
939.0194702,0.754475272
939.2583008,0.744313672
939.4971313,0.71919371
939.7359619,0.721542531
939.9747925,0.716659267
940.213623,0.676869344
940.4525146,0.683925837
940.6913452,0.652764993
940.9301758,0.62543212
941.1690674,0.613634122
941.407959,0.620342244
941.6467896,0.600909683
941.8856812,0.625282915
942.1245728,0.574809341
942.3634644,0.605840624
942.602356,0.594562673
942.8412476,0.601377347
943.0801392,0.596359473
943.3190308,0.594524329
943.5579224,0.596755465
943.796814,0.612075043
944.0357666,0.58952816
944.2746582,0.61645825
944.5136108,0.644694093
944.7525024,0.692800246
944.9914551,0.650857174
945.2304077,0.696978277
945.4693604,0.705113771
945.708313,0.746349354
945.9472656,0.74801453
946.1862183,0.726165059
946.4251709,0.81350967
946.6641235,0.809393733
946.9030762,0.806988888
947.1420288,0.821678077
947.3810425,0.841636478
947.6199951,0.849133091
947.8590088,0.869445906
948.0979614,0.849007557
948.3369751,0.881086752
948.5759888,0.976625107
948.8150024,0.898547726
949.0540161,0.903793889
949.2930298,0.898841547
949.5320435,0.878778869
949.7710571,0.893187922
950.0100708,0.887387932
950.2490845,0.865046326
950.4881592,0.873696171
950.7271729,0.886646132
950.9661865,0.905427182
951.2052612,0.901067871
951.4443359,0.865965106
951.6833496,0.901645639
951.9224243,0.903021169
952.161499,0.982231324
952.4005737,0.958817407
952.6396484,0.954161258
952.8787231,0.936807035
953.1177979,0.95487161
953.3568726,0.958064465
953.5959473,0.990925392
953.835022,1.005347435
954.0741577,1.00513439
954.3132324,1.029195202
954.5523682,0.981699852
954.7914429,1.005307492
955.0305786,1.011844641
955.2697144,1.006510154
955.5088501,1.004613794
955.7479248,1.015570531
955.9870605,0.950356385
956.2261963,0.976984159
956.465332,0.937900181
956.7045288,0.950456516
956.9436646,0.924674795
957.1828003,0.9278464
957.421936,0.899313264
957.6611328,0.898415746
957.9002686,0.89798574
958.1394653,0.848223897
958.3786621,0.857161923
958.6177979,0.850189071
958.8569946,0.830639381
959.0961914,0.850122095
959.3353882,0.824932551
959.574585,0.826624984
959.8137817,0.81440488
960.0529785,0.806334712
960.2921753,0.798726685
960.5313721,0.799583753
960.7706299,0.802349617
961.0098267,0.768526609
961.2490234,0.748523072
961.4882813,0.738603957
961.727478,0.765715296
961.9667358,0.732565545
962.2059937,0.766712818
962.4452515,0.773009465
962.6844482,0.732835364
962.9237061,0.730563516
963.1629639,0.74831886
963.4022217,0.72026713
963.6414795,0.768466634
963.8807983,0.749005746
964.1200562,0.731713163
964.359314,0.750860637
964.5986328,0.73994282
964.8378906,0.72822356
965.0772095,0.726134401
965.3164673,0.721793416
965.5557861,0.747366664
965.7950439,0.703836842
966.0343628,0.767245122
966.2736816,0.74229423
966.5130005,0.753523064
966.7523193,0.754661548
966.9916382,0.716140056
967.230957,0.734808427
967.4702759,0.759228243
967.7096558,0.694132608
967.9489746,0.735722063
968.1882935,0.722124285
968.4276733,0.692627568
968.6669922,0.721366366
968.9063721,0.697009426
969.1456909,0.684212146
969.3850708,0.687954349
969.6244507,0.701858854
969.8638306,0.682125216
970.1032104,0.68306214
970.3425903,0.706193711
970.5819702,0.694127999
970.8213501,0.693210863
971.06073,0.698115114
971.3001099,0.722462918
971.5394897,0.715283662
971.7789307,0.676942754
972.0183105,0.671033126
972.2577515,0.69166226
972.4971313,0.705827379
972.7365723,0.680607641
972.9760132,0.680021306
973.2153931,0.696536976
973.454834,0.693123766
973.6942749,0.672541489
973.9337158,0.665711722
974.1731567,0.678049049
974.4125977,0.685387031
974.6520386,0.648759479
974.8914795,0.65075321
975.1309204,0.647812092
975.3704224,0.701305719
975.6098633,0.680900137
975.8493652,0.683740676
976.0888062,0.664506234
976.3283081,0.691617046
976.567749,0.686859541
976.807251,0.653230704
977.0467529,0.651948226
977.2862549,0.693670194
977.5257568,0.694332453
977.7651978,0.677725341
978.0047607,0.678068259
978.2442627,0.688397163
978.4837646,0.650180903
978.7232666,0.671404281
978.9627686,0.622311861
979.2023315,0.688726972
979.4418335,0.69909009
979.6813354,0.657343077
979.9208984,0.670526544
980.1604004,0.673300686
980.3999634,0.668178679
980.6395264,0.686775119
980.8790894,0.694992503
981.1185913,0.658834339
981.3581543,0.68777127
981.5977173,0.673252015
981.8372803,0.680542032
982.0768433,0.647668434
982.3164063,0.662952456
982.5560303,0.634437656
982.7955933,0.683307806
983.0351563,0.633978668
983.2747803,0.679449611
983.5143433,0.673646193
983.7539673,0.64691164
983.9935303,0.633022759
984.2331543,0.629068658
984.4727173,0.642557892
984.7123413,0.66723545
984.9519653,0.67354195
985.1915894,0.632869819
985.4312134,0.675883838
985.6708374,0.606319361
985.9104614,0.641610142
986.1500854,0.630106098
986.3897095,0.601858311
986.6293335,0.623337643
986.8690186,0.579177097
987.1086426,0.554165575
987.3482666,0.59527128
987.5879517,0.530045604
987.8276367,0.534060627
988.0672607,0.524591192
988.3069458,0.525336084
988.5465698,0.521047668
988.7862549,0.544275803
989.0259399,0.5170689
989.265625,0.489502255
989.5053101,0.433381147
989.7449951,0.358588655
989.9846802,0.337392312
990.2243652,0.23005103
990.4640503,0.182134405
990.7037964,0.119075043
990.9434814,0.093729696
991.1831665,0.075204793
991.4229126,0.10074413
991.6625977,0.072017323
991.9023438,0.034440333
992.1420288,0.043546779
992.3817749,0.03265298
992.621521,0.035150196
992.8612671,0.007273021
993.1009521,0.028114359
993.3406982,0.03317026
993.5804443,0.028853498
993.8201904,0.033963885
994.0599365,0.004374055
994.2997437,-0.002654864
994.5394897,0.036489613
994.7792358,0.002680205
995.0189819,0.012640391
995.2587891,0.015388609
995.4985352,0.012326124
995.7383423,-0.008178014
995.9780884,0.018493946
996.2178955,0.006383724
996.4576416,0.01914651
996.6974487,-0.009502838
996.9372559,0.014573049
997.177063,0.012092981
997.4168701,0.029803735
997.6566772,0.036588539
997.8964844,0.024619673
998.1362915,0.041508453
998.3760986,0.009837271
998.6159058,-0.004215822
998.8557129,0.058740266
999.0955811,0.042610075
999.3353882,-0.01273738
999.5751953,0.036793846
999.8150635,0.028856618
1000.054871,0.020046872
1000.294739,-0.001370847
1000.534546,0.0051518
1000.774414,0.010825739
1001.014282,-0.010868722
1001.25415,-0.023340234
1001.494019,0.008999773
1001.733826,0.037670246
1001.973694,0.014867417
1002.213562,-9.48097E-05
1002.453491,0.006521718
1002.693359,0.039667303
1002.933228,0.006022103
1003.173096,-0.013322223
1003.412964,-0.011528299
1003.652893,-0.011809633
1003.892761,0.020905869
1004.13269,0.024261391
1004.372559,0.00124615
1004.612488,0.015612279
1004.852356,0.037002531
1005.092285,0.031034166
1005.332214,0.001479696
1005.572144,-0.008839466
1005.812073,0.035987704
1006.051941,0.02718797
1006.29187,0.004198799
1006.531799,0.045750442
1006.77179,0.009804609
1007.011719,0.023512485
1007.251648,0.034221775
1007.491577,0.05212616
1007.731506,0.028188297
1007.971497,0.032215203
1008.211426,-0.004020456
1008.451416,0.030865829
1008.691345,0.015899765
1008.931335,0.004332604
1009.171265,0.007260832
1009.411255,-0.025557088
1009.651245,-0.001833391
1009.891235,0.044300776
1010.131165,0.010433669
1010.371155,0.010814373
1010.611145,0.051766561
1010.851135,0.003631006
1011.091125,0.050689127
1011.331116,0.011982429
1011.571167,0.032223282
1011.811157,0.027896739
1012.051147,0.012441039
1012.291138,0.037147702
1012.531189,0.031385678
1012.771179,-0.03833238
1013.01123,0.049540871
1013.251221,0.01449656
1013.491272,0.027983162
1013.731262,-0.025880833
1013.971313,-0.000803337
1014.211365,-0.002485925
1014.451416,0.05299841
1014.691467,0.024631911
1014.931458,0.016377025
